"y" "X1" "X2" "X3" "X4" "X5" "X6" "X7" "X8" "X9" "X10"
"664" -0.6686 -0.1015 0.0218 0.0378 -0.0963 0.0222 -0.1293 -0.0913 -0.0134 -0.0204 0.0093
"665" -0.1901 -0.0606 0.1006 -0.0465 0.1058 -0.0369 -0.0446 0.1349 0.0471 -0.029 -0.0934
"666" 0.6833 0.0566 -0.015 -0.0322 -0.0321 0.0308 -0.0248 -0.0412 0.0346 0.0255 0.0138
"667" 0.396 0.0144 -0.0146 -0.0036 0.1175 -0.029 0.0924 0.0945 -0.0173 -0.0436 -0.0648
"668" 0.2244 0.0151 -0.1106 -0.0873 0.0414 -0.0137 -1e-04 -0.1097 -0.0379 0.0529 0.0353
"669" -0.6104 -0.1104 0.0147 -0.026 -0.0125 -0.0074 -0.0064 0.0306 0.0231 -0.0615 -0.0574
"670" -0.65 0.0049 0.0318 0.0012 -0.0237 0.0091 -0.0133 0.0076 -0.0151 0.0317 -0.0084
"671" 0.7253 0.0603 -0.0273 0.0062 -0.036 0.0208 0.0912 0.0071 -0.0153 -0.0258 0.0247
"672" -0.8113 0.0981 0.0355 0.0202 0.0074 0.0261 0.0736 0.0024 -0.014 0.0039 0.0072
"673" 1.2526 0.0266 0.0573 -0.0437 -0.0121 0.023 0.0217 0.0265 -0.0055 -0.0159 -0.0346
"674" 0.6948 0.1124 0.0982 -0.1077 0.1175 0.0097 0.0547 0.0434 0.0394 -0.0302 0.0545
"675" 1.0571 -0.0025 -0.0195 0.0516 0.0752 -0.0385 0.0064 0.0677 -0.0049 -0.0213 -0.0123
"676" -0.3272 -0.159 0.0287 0.0391 -0.0042 -0.0431 -0.1345 0.0806 -0.0016 -6e-04 -0.1179
"677" 0.3563 -0.0827 0.0878 0.0095 -0.0703 0.0275 -0.0024 -0.0257 -0.0053 -0.0428 -0.0752
"678" 0.6622 0.0791 -0.0676 0.0095 0.1062 -0.0264 0.0857 0.0096 -0.0211 0.0074 0.0667
"679" -0.1277 -0.0133 -0.0537 0.0366 -0.0415 0.0075 -0.0171 -0.0426 -0.0219 0.015 -0.0029
"680" -2.0104 -0.215 -0.0688 0.0776 0.0845 -0.1245 -0.1778 0.1237 0.0132 0.0504 -0.1169
"681" -0.659 -0.0359 0.0606 -0.0285 -0.0284 0.0123 -0.0613 0.0117 0.0427 -0.0183 -0.042
"682" -0.4636 -0.1497 -0.1077 0.015 -0.0541 -0.0405 -0.1719 -0.0689 0.001 0.0789 -0.0331
"683" 0.487 0.0451 -0.0799 -0.0401 0.04 -0.005 -0.0371 -0.0347 -0.0101 0.0575 0.0191
"684" 0.2391 0.0614 -0.1344 -0.0645 -0.1608 0.0906 0.0668 -0.2564 -1e-04 0.0142 0.1353
"685" -0.7385 -0.1068 0.0997 -0.0185 -0.1693 0.0631 -0.1163 -0.1123 0.0321 0.0039 -0.0571
"686" 0.1627 -0.0058 0.0411 -0.0487 0.0329 0.004 -0.1062 -0.0105 0.0481 0.0192 -0.0343
"687" -1.1631 -0.0281 0.0107 0.0075 -0.0641 0.0257 0.0312 -0.0486 0.017 -0.0406 0.0175
"688" 0.0486 0.0721 0.0455 -0.0176 0.0946 3e-04 0.068 -0.0505 0.0142 -0.0303 0.0607
"689" -0.9039 -0.083 0.0487 0.026 0.0211 -0.0125 0.0085 -0.0131 -0.0623 -0.0114 -0.0482
"690" -0.3967 0.0507 -0.0148 0.0443 0.1519 -0.051 0.085 0.1521 -0.0171 -0.0309 -0.0534
"691" -0.9891 0.0783 0.2613 -0.0321 -0.0844 0.0983 0.0078 0.0152 0.0725 -0.0921 -0.0192
"692" -1.0661 -0.0598 0.0131 0.0341 -0.042 -0.0067 -0.06 0.05 7e-04 -0.0049 -0.0667
"693" -0.2492 0.0687 -0.0104 -0.0204 -0.1083 0.0689 0.0575 -0.0855 -0.0319 0.0257 0.045
"694" 1.0983 0.0056 -0.0778 0.0056 0.0283 -0.0251 0.0719 -0.0996 -0.0702 -0.0195 0.1523
"695" -0.3201 -0.0733 -0.0345 0.0623 -0.0848 0.0013 -0.007 -0.0628 0.0111 -0.0114 0.0125
"696" 0.1334 -0.0247 0.0909 -0.0806 0.0351 -0.0027 -0.0791 -0.0198 0.0248 0.0442 -0.0465
"697" -2.2943 -0.1965 -0.1047 0.0668 0.0298 -0.0922 -0.1474 0.0249 -0.0279 0.0503 -0.0642
"698" 0.2173 -0.128 -0.048 0.0259 -0.1579 0.0311 -0.0454 -0.1313 -0.0059 -0.0421 0.0347
"699" -0.082 -0.0017 -0.02 -0.0082 -0.1686 0.0705 0.0153 -0.1335 0.0383 -0.0254 0.0698
"700" 1.2087 0.0523 -0.0071 -0.0148 0.2031 -0.0912 0.014 0.1682 -0.0052 0.007 -0.0147
"701" 0.0199 -0.05 0.0099 -0.0014 0.0536 -0.0365 -0.1149 0.0619 0.017 0.0464 -0.0544
"702" 0.8817 -0.0115 0.0436 0.0386 -0.1548 0.0647 -0.0489 -0.0546 0.0677 -0.0547 0.0334
"703" 0.6117 -0.0671 -0.0932 -0.0079 0.0453 -0.0623 -0.0902 0.023 -0.0441 0.0497 0.0047
"704" 0.2455 0.0109 0.0085 -0.0022 0.0594 -0.0254 -0.0495 0.0834 0.0035 0.0408 -0.0583
"705" 0.2632 -0.0105 0.0314 -0.049 0.05 -0.0238 -0.0653 0.0122 0.0232 0.0276 -0.0106
"706" 1.5514 -0.0364 0.0605 -0.0091 -0.0252 -0.0059 -0.1553 0.0878 0.0565 0.0571 -0.1052
"707" -0.6553 0.1186 -0.1485 0.0568 0.0498 -0.0338 0.0862 0.112 0.0317 0.0365 0.0223
"708" -1.8878 0.0196 0.0853 0.0402 -0.0861 0.0347 0.0319 0.1281 0.0172 -0.0513 -0.0592
"709" -0.2679 0.0747 0.0601 0.0239 -0.0743 0.0456 0.0109 -0.1011 0.0235 0.0264 0.0702
"710" -0.4962 0.2714 0.0017 -0.0555 -0.0065 0.0771 0.1669 -0.0712 0.0029 0.0493 0.1063
"711" 1.54 -0.1821 0.0729 0.0657 -0.053 -0.0372 -0.1598 0.0648 0.0353 -0.0446 -0.0813
"712" 0.3403 -0.0083 -0.0898 0.0188 0.1176 -0.0679 -0.0251 0.0564 -0.0254 0.0308 -0.0071
"713" 1.1217 0.0622 -0.0154 -0.0131 0.0687 -0.0133 0.087 -0.0409 -0.0101 -0.0022 0.0997
"714" -1.808 -0.0377 -0.2115 0.0532 0.0451 -0.0737 -0.0822 -4e-04 -0.0306 0.0981 0.0123
"715" -1.7508 -0.0346 -0.1678 0.0388 -0.0443 -0.0085 0.0289 -0.086 -0.0128 -0.0138 0.0893
"716" -2.4952 -0.0376 0.0667 -0.0031 0.0027 -0.0057 -0.0522 0.0122 0.0431 -0.0145 -0.0084
"717" 2.2038 -0.0324 0.0665 0.0183 -0.0663 0.0172 -0.0145 0.0424 0.0108 -0.0343 -0.0435
"718" 0.0403 -0.1142 0.0373 -0.011 -0.218 0.0864 -0.0736 -0.157 0.0152 -0.0579 -0.0258
"719" 0.3974 -0.1011 0.0814 0.0052 -0.0792 0.0316 0.0415 -0.0673 0.0159 -0.0918 -0.0037
"720" 0.9022 0.0875 0.0463 -0.0436 -0.0235 0.0477 0.0578 -0.0539 0.0322 0.0102 0.0326
"721" 0.591 0.0842 -0.042 -0.0029 -0.0613 0.0446 0.0739 -0.0357 0.0201 -0.0042 0.045
"722" -3.199 0.0361 0.036 0.0317 0.1219 -0.0361 0.0669 0.1272 0.002 -0.04 -0.0557
"723" 0.1738 -0.032 -0.1084 0.0244 0.1185 -0.0872 3e-04 0.0765 -0.0223 0.0302 0.0117
"724" -0.4787 -0.0859 -0.0119 0.0646 0.0167 -0.0345 0.0065 0.0442 9e-04 -0.0671 0.0098
"725" -1.2901 -0.0135 -0.0126 -0.0235 0.1226 -0.0636 0.0081 0.0844 -0.0482 -5e-04 -0.0277
"726" 0.3817 -0.0486 0.0426 0.0194 -0.2018 0.075 -0.0677 -0.0733 0.0102 -0.0048 -0.0619
"727" 0.7105 0.1608 -0.1081 0.0174 0.0423 0.004 0.1143 -0.0428 -0.0394 0.0269 0.1393
"728" -1.0642 0.0154 -0.0269 -0.003 -0.0548 0.0277 0.0379 -0.1128 0.0188 -0.0059 0.0804
"729" 0.5294 0.1531 -0.034 -0.0156 -0.0672 0.052 0.1231 -0.0222 2e-04 2e-04 0.0716
"730" 0.9327 -0.0067 0.0345 -0.0507 0.0427 -0.0059 -0.0063 -0.0274 -0.0049 -0.0078 0.0217
"731" 0.2545 0.0096 0.0582 0.012 0.1029 -0.043 -0.0303 0.0768 0.0359 -0.0045 -0.0304
"732" -1.2582 0.0304 0.0897 -0.0746 -0.1447 0.0915 0.0235 -0.1231 0.0295 -0.0298 0.0445
"733" 0.752 0.0561 -0.0542 -0.0307 0.1553 -0.0638 0.0011 0.1139 -0.0465 0.0719 -0.0514
"734" -0.5161 0.1248 -0.0229 -0.0287 0.0212 0.0046 -0.0038 -0.0352 0.0147 0.0742 0.0918
"735" 1.5606 -0.0942 -0.1228 0.0491 0.2084 -0.1506 -0.0403 0.1173 -0.0395 0.0803 -0.0458
"736" -0.1655 -0.0209 0.0399 0.0914 -0.0527 0.0057 -0.0587 0.1459 0.0388 -0.0653 -0.0481
"737" 1.4532 -0.036 -0.0027 -0.0179 -0.1354 0.0396 0.0341 -0.1429 -0.01 0.0181 0.0307
"738" 0.431 -0.0095 0.0032 -0.0372 -0.0352 0.016 -0.0317 0.0143 0.0284 -0.0378 0.0015
"739" 0.2386 -0.0235 -0.1829 0.1044 -0.0375 -0.0146 0.0129 -0.0182 -0.0167 -0.0599 0.1043
"740" 0.7294 -0.0107 0.0092 -0.0213 0.0997 -0.0431 -0.0073 0.0838 -0.0394 0.0309 -0.0776
"741" -0.4174 -0.0161 0.0623 0.0791 -0.0576 0.0146 -0.0107 0.0444 0.0206 -0.0433 -0.009
"742" 1.1666 0.0305 0.0618 0.0065 0.1072 -0.0327 0.0637 0.101 -0.0357 -0.0149 -0.0396
"743" -0.535 0.0598 -0.0118 -0.1198 -0.0459 0.0497 -0.0178 -0.2013 -0.0173 0.1025 0.096
"744" 0.2713 0.0453 0.0056 0.0386 0.0389 -0.0225 0.0012 0.0966 0.0073 0.0028 0.003
"745" 0.2271 8e-04 -0.0505 -0.0011 0.1409 -0.0729 -0.0467 0.1337 0.0022 0.0429 -0.0681
"746" 0.4767 -0.0414 -0.0426 0.0174 0.0188 -0.0398 0.0299 0.0251 0.0082 -0.0223 0.0038
"747" -0.5385 -0.1044 -0.0713 0.0572 0.0175 -0.0574 -0.0523 0.1191 -0.0053 -0.0454 -0.0597
"748" 0.9936 0.0109 -0.0442 -0.0615 0.0113 -0.0044 -0.0557 0.0247 -0.0244 0.0699 -0.0573
"749" 0.256 0.0268 -0.1989 -0.0235 0.0155 -0.0194 0.0216 -0.0729 -0.0577 0.0692 0.0681
"750" 2.0758 0.0818 -0.0275 0.073 0.1069 -0.0317 0.1658 0.0481 -0.0412 -0.0268 0.0297
"751" 1.8223 0.0491 0.0754 -0.0281 -0.0032 0.0262 0.0287 -0.02 -5e-04 -6e-04 0.017
"752" 0.1116 -0.0189 0.0397 -0.0574 -0.0701 0.0466 -0.0297 -0.0791 0.0287 -0.0136 -0.008
"753" -0.5507 -0.061 -0.0489 0.0455 -0.2195 0.0668 -0.0365 -0.1412 -0.0273 -0.0135 0.0384
"754" 1.1983 0.0046 -0.0031 0.0539 -0.0614 -0.0028 -0.0301 0.0415 0.0263 0.0141 0.0191
"755" -1.5477 0.0289 0.1044 -0.0762 -0.1375 0.0999 -0.0517 -0.1985 0.0174 0.0193 0.0689
"756" 0.8299 0.0895 0.019 -0.0335 0.1032 -0.0074 0.0375 0.071 0.0255 -0.0358 0.0299
"757" -1.5545 -0.073 0.0537 -0.0167 -0.0336 0.0017 -0.0638 -0.0075 0.0321 -0.0174 -0.0216
"758" -1.3568 -0.1004 -0.1109 0.0431 0.0409 -0.0717 -0.0762 -0.0377 -0.0137 0.0482 0.0545
"759" 0.0081 -0.0707 0.0293 -0.0932 0.098 -0.0512 -0.1091 0.0147 -0.0274 0.072 -0.0704
"760" -1.2373 -0.0242 -0.0962 0.0519 -0.1662 0.0469 0.0679 -0.1632 0.007 -0.0466 0.1147
"761" 1.5494 0.0068 0.011 0.0652 0.0869 -0.0411 0.0549 0.0851 0.0132 -0.0047 -0.0218
"762" -0.5261 0.0198 -0.0262 -0.0421 0.0342 0.0029 -0.0254 0.0364 -0.016 0.0082 -0.0316
"763" -0.2676 -0.0345 0.0571 0.0388 0.1162 -0.0625 -0.0171 0.1779 0.0179 -0.0159 -0.0706
"764" 0.7019 -0.0475 0.0326 0.0492 -0.0453 0.0037 -0.0383 0.0574 0.0398 -0.0282 -0.0755
"765" 1.2455 0.07 0.0033 -0.0237 0.1588 -0.0635 -0.0225 0.1492 -0.0395 0.0847 -0.0513
"766" -2.4976 -0.1745 0.1623 -0.0567 -0.0673 0.0094 -0.1159 0.0535 0.0339 -0.0672 -0.1264
"767" 0.651 -0.0219 -0.0617 0.0252 0.069 -0.0597 0.0445 0.0369 -0.0363 0.0114 0.0347
"768" -1.3011 -0.1866 -0.0458 0.0453 -0.0691 -0.0282 -0.1287 -0.0769 -0.0358 0.0439 -0.0741
"769" -0.3771 0.1844 0.1078 -0.0453 0.2654 -0.0734 0.1153 0.2739 0.059 0.0058 -0.0101
"770" 0.9617 0.0207 -0.12 -0.0042 0.0705 -0.0511 -0.0231 0.0668 -0.0318 0.055 0.0057
"771" 1.1461 0.0681 0.1143 -0.0944 0.0166 0.0336 0.0465 0.0134 0.0013 -0.0227 -0.0029
"772" -1.6055 -0.1686 0.062 0.0608 -0.1651 0.036 -0.0538 -0.0645 -0.0104 -0.0725 -0.0412
"773" 0.6278 0.1449 -0.0814 -0.0035 0.0643 -0.0201 0.0246 0.0566 -0.001 0.0906 0.0576
"774" 1.0621 0.1282 0.0065 -0.064 0.0234 0.0324 0.0455 -0.0094 0.0048 0.0319 0.0626
"775" 0.3661 -0.0759 0.0507 -0.0075 0.0361 -0.0155 -0.0218 -0.0196 -0.0194 -0.0201 -0.0616
"776" -0.2351 -0.0594 0.0997 -0.0174 -0.1738 0.0756 -0.0255 -0.1612 -0.0027 -0.002 0.0109
"777" -0.8031 -0.0589 0.0097 -0.0235 0.0955 -0.0583 -0.0977 0.1003 -0.0172 0.0248 -0.082
"778" 1.6611 0.0951 -0.0743 0.0255 0.1876 -0.0823 0.0328 0.1555 -0.0278 0.0205 0.0182
"779" -0.3169 0.086 0.0646 -0.0329 -0.0536 0.0681 0.139 -0.02 0.0175 -0.0689 0.0045
"780" -2.2427 0.0239 -0.047 -0.0306 -0.0027 0.0114 -0.0147 -0.099 -0.0153 0.0353 0.059
"781" 1.1114 0.0487 -0.0319 -0.0091 0.0164 0.0105 0.0547 -0.0051 -0.0226 0.0033 0.0251
"782" -0.9504 -0.1112 0 -0.0099 -0.1247 0.0252 -0.0484 -0.1547 0.0069 -0.0243 0.0252
"783" -1.1015 -0.08 -0.0864 0.0961 0.0274 -0.0622 -0.034 0.0629 -0.0077 7e-04 -0.0244
"784" -0.4413 0.0597 0.1584 -0.0805 -0.0569 0.0615 -0.0332 -0.0626 0.035 0.0612 -0.0526
"785" -0.8818 -0.0824 0.123 0.0253 -0.0791 0.0444 0.04 0.0299 0.0517 -0.1505 -0.0656
"786" 0.8457 0.0234 0.099 -0.0702 0.0644 0.0013 -0.049 0.0386 0.0412 0.0052 0.0043
"787" 2.4753 -0.0127 -0.0405 0.0397 0.1478 -0.0822 -0.0659 0.1384 -0.0338 0.0688 -0.0732
"788" 1.5743 2e-04 -0.0171 0.0112 0.0536 -0.0311 0.0281 0.0086 -0.0059 -0.021 0.0336
"789" 0.7419 -0.0177 0.0242 0.0519 -0.0719 0.0218 0.0464 0.0363 0.019 -0.1 0.052
"790" 1.0959 0.0165 -0.1169 0.0471 0.0754 -0.062 -0.0098 0.0791 -0.0123 0.0343 0.0519
"791" 1.7361 0.1264 -0.0531 -0.1048 0.0224 0.037 0.113 -0.0766 -0.0278 0.0372 0.0375
"792" -0.7154 -0.127 0.1701 -0.0815 -0.0417 0.0136 -0.1494 -0.0146 0.0429 -0.0128 -0.0723
"793" -2.0213 -0.1301 0.0734 0.0053 -0.2544 0.0868 -0.1085 -0.166 0.0421 -0.0312 -0.0031
"794" -1.8409 -0.0616 -0.0511 0.0528 -0.0174 -0.0146 0.087 0.0149 -0.0117 -0.0698 -0.0065
"795" -0.0192 0.1108 0.1027 -0.0643 0.1056 0.0223 0.0512 0.0302 0.0047 -0.003 -0.0239
"796" -0.7871 -0.0179 -0.1532 0.0404 -0.2431 0.0682 0.0563 -0.1954 -0.0188 -0.0259 0.1156
"797" -1.6044 -0.0778 0.1023 -0.0434 -0.1975 0.083 -0.0636 -0.1064 0.0322 -0.0431 -0.0277
"798" 0.7676 0.0785 -0.0345 0.0033 -0.0684 0.0523 0.0847 -0.03 0.01 -0.0524 0.0783
"799" 1.6215 0.0805 0.0486 0.0174 0.1189 -0.016 0.0759 0.1449 0.0113 -0.081 -0.0027
"800" -1.6435 0.0589 0.0902 0.0264 -0.1989 0.0986 0.053 -0.0446 0.0627 -0.076 0.0773
"801" -0.5657 -0.083 0.1148 -0.0653 -0.0166 0.0107 -0.1222 -0.0436 0.0154 -0.0213 -0.0179
"802" 0.1051 0.0663 -0.1346 -0.0507 0.0631 -0.0273 -0.0012 -0.0022 -0.0402 0.1236 -0.0181
"803" 0.0326 -0.0159 0.0246 -0.037 -0.0876 0.0536 0.0463 -0.1563 -0.0335 -0.02 0.074
"804" 1.0588 0.0476 -0.0649 -0.0416 0.0833 -0.0392 0.0416 0.0282 -0.0272 0.0512 0.015
"805" 1.3304 0.0738 0.0668 -0.0629 0.1006 -0.0074 -0.0093 0.145 0.0562 -0.0126 -0.0399
"806" 0.5637 -0.0478 -0.0732 -0.0355 -0.1459 0.042 -0.0887 -0.1409 0.0045 0.083 0.0103
"807" -0.3037 0.0593 0.0796 -0.0363 0.0796 -0.0298 -0.0134 0.087 0.0072 0.0097 9e-04
"808" -0.3953 -0.0966 0.0106 0.0303 -0.0079 -0.0321 -0.0802 -0.0144 -0.0046 0.0522 -0.052
"809" -1.1808 -0.1614 -0.0976 -0.002 -0.0455 -0.0277 -0.1305 -0.0033 -0.0105 0.0337 -0.118
"810" 1.4647 0.0144 -0.2224 0.051 -0.0214 -0.0205 0.0389 -0.071 -0.0567 0.0416 0.0951
"811" 1.2987 0.1132 -0.137 -0.0676 0.2285 -0.0729 0.0862 0.0299 -0.0236 0.0725 0.0526
"812" 0.4174 -0.1194 0.0304 0.0069 -0.1518 0.027 -0.0106 -0.1076 -0.0354 -0.0385 0.0311
"813" -1.0651 -0.106 -0.0268 0.0216 0.0158 -0.0406 -0.0632 0.0074 -0.0171 0.0118 -0.046
"814" -1.7533 -0.0951 0.0341 -0.0205 0.0814 -0.0509 -0.1249 0.1297 0.0363 -0.0248 -0.1042
"815" 0.5463 0.0171 0.0072 -0.0491 -0.0075 0.0181 0.0058 -0.0621 -0.0051 0.0377 -0.0096
"816" 2.153 0.0771 -0.0334 -0.065 0.137 -0.0264 0.047 -0.0462 -0.035 0.0318 0.0711
"817" -0.4863 0.1353 -0.0613 -0.1378 0.0862 0.0135 0.112 -0.1429 -0.0427 0.0752 0.1425
"818" 1.5641 0.0388 0.173 -0.0945 0.0719 0.0126 -0.0122 -0.0344 -0.0085 0.0145 -6e-04
"819" -1.1645 -0.126 -0.0393 0.0426 0.1129 -0.084 -0.0331 0.039 -0.0116 -0.0123 -0.0128
"820" 0.4261 -0.0515 -0.0536 0.0933 0.0366 -0.0445 0.0251 0.0463 -0.003 -0.0208 -0.0423
"821" 1.5279 -0.0083 0.0955 -0.0014 0.0206 9e-04 -0.0203 0.0914 0.0551 -0.0243 -0.077
"822" 1.8937 0.0835 0.0713 -0.0146 -0.0038 0.0285 0.0146 0.0282 -7e-04 0.0189 0.0113
"823" 0.5686 0.1223 -0.2217 -0.0372 0.1696 -0.0784 0.0712 -0.0093 -0.059 0.1403 0.0512
"824" 0.6338 0.0774 -0.0437 2e-04 0.0037 0.0147 0.0949 -0.041 -0.0175 -0.0099 0.0754
"825" -0.2914 0.0269 0.0365 -0.0259 0.0297 0.0087 -0.0402 0.084 0.0352 -0.0025 -0.0613
"826" 0.0231 0.1489 -0.1331 -0.016 0.0162 0.0251 0.1296 -0.1063 -0.0228 0.0452 0.1283
"827" 0.8293 0.1619 0.1156 -0.1552 0.0208 0.0709 0.0424 -0.0394 0.0032 0.0294 0.0053
"828" 0.2402 -0.0535 -0.0585 0.0663 0.1 -0.0544 0.0599 0.0465 -0.015 -0.0516 -0.0077
"829" -1.0869 0.1036 0.1349 -0.0165 0.0318 0.0217 -0.0738 0.1075 0.0731 0.0082 -0.0176
"830" 0.1067 0.1275 0.1268 -0.098 0.084 0.0227 0.1055 0.0173 -0.0177 0.0067 0.0198
"831" -0.9113 0.0577 0.1215 0.0134 -0.0967 0.0684 0.0836 0.0345 0.0294 -0.0993 0.0503
"832" -0.1958 0.0606 0.0736 -0.0172 0.0641 -0.014 -0.0175 0.0818 0.0236 0.0464 -0.021
"833" 0.3392 -0.0436 -0.0089 -0.0103 0.0013 -0.0151 -0.097 -0.0274 0.0113 0.0515 0.0023
"834" 0.591 -0.0888 -0.1332 -0.012 -0.0703 -0.0095 -0.1182 -0.1106 -0.0688 0.0941 0.0267
"835" 0.3395 -0.0186 -0.0041 0.0786 0.0489 -0.0581 -0.1037 0.178 0.0616 -0.0233 0.0091
"836" -0.682 0.1662 0.0629 -0.0529 -0.0517 0.0849 0.0861 -0.055 0.0292 0.0189 0.0346
"837" 1.0555 -0.0465 0.0363 0.0321 -0.0064 -0.0169 -0.0017 0.051 0.0032 -0.016 -0.0219
"838" -0.5216 0.0525 0.0686 -0.0164 0.0808 -0.0252 0.0124 0.0891 -0.0112 0.0276 -0.0447
"839" -2.5667 0.0148 0.0213 -0.0256 -0.1001 0.0491 -0.0374 -0.1424 0.0478 0.0054 0.0502
"840" 0.3639 0.0681 -0.0294 0.0109 0.067 -0.04 0.0251 0.1033 0.014 0.0515 -0.0154
"841" -0.3505 -0.0638 0.0676 -0.0421 0.1604 -0.0693 -0.0317 0.0709 0.001 0.004 -0.0416
"842" 0.5652 -0.1274 0.0954 0.0366 -0.2597 0.1165 0.003 -0.2009 0.0057 -0.1238 0.0083
"843" -0.8143 0.0974 -0.0391 -0.0121 -0.1393 0.1025 0.0899 -0.2275 -0.0119 0.0062 0.0967
"844" -0.2146 0.1071 0.0164 -0.0433 0.13 -0.043 -0.025 0.1288 -0.0159 0.1057 -0.0529
"845" 1.3372 0.0956 0.0719 -0.02 -0.0536 0.0811 0.1251 -0.1318 -0.0052 -0.0477 0.0942
"846" 1.5957 0.0804 0.0389 -0.0314 -0.1236 0.0779 0.151 -0.1313 0.0146 -0.0707 0.0997
"847" 0.358 -0.0435 -0.0518 0.0111 -0.1082 0.039 0.0106 -0.1147 -0.0246 0.0079 0.0046
"848" 1.5623 0.0216 -0.0272 -0.0143 -0.0357 0.022 0.0077 -0.0238 -0.0251 0.0015 0.0027
"849" -0.0822 0.0213 -0.0796 -0.0033 -0.1732 0.0743 0.0994 -0.1919 -0.0333 -0.0257 0.0938
"850" 1.3347 0.0405 -0.1536 -0.03 0.2304 -0.1116 0.0401 0.0667 -7e-04 0.0822 0.0093
"851" 0.1763 0.1766 0.0137 -0.0571 0.0595 0.038 0.1504 -0.0063 -0.0148 -0.0366 0.0658
"852" 0.486 0.1459 -0.124 0.0227 0.0758 -0.0295 0.0301 0.0226 -0.0132 0.0882 0.0763
"853" -2.6212 -0.1148 0.031 0.0507 -0.2641 0.0965 -0.0226 -0.0999 0.0171 -0.0752 -0.0548
"854" 0.9061 -0.1423 -0.011 -0.0085 -0.0272 -0.0244 -0.1303 0.0017 0.0107 0.04 -0.111
"855" 2.1071 0.1107 -0.0309 -0.0677 0.2306 -0.0748 0.0478 0.0656 -0.0348 0.1006 0.0102
"856" 0.3532 -0.0876 -0.0601 0.0233 -0.077 -0.0071 -0.0996 -0.036 -0.0148 0.0432 -0.0441
"857" -0.1641 -0.0604 -0.0557 -0.0202 -0.0786 0.0402 -0.1075 -0.0943 0.0171 -0.0385 0.0133
"858" 0.164 0.02 -0.0228 0.0781 0.0648 -0.0439 -0.0395 0.1113 0.0452 0.0243 -0.072
"859" -0.9569 0.0505 -0.0539 0.0365 0.0978 -0.0317 0.025 0.026 -0.0273 0.0293 0.0087
"860" 0.4928 0.0804 -0.0443 0.0052 0.0596 -0.0198 0.0441 0.0259 -0.0384 0.0652 0.0055
"861" -1.1136 0.0174 0.0838 -0.0409 0.1053 -0.0209 -0.1205 0.0377 0.0201 0.0379 -0.0246
"862" 0.8588 0.021 0.0809 -0.0011 0.1243 -0.0434 0.0854 0.0883 -0.034 -0.0234 -0.0111
"863" 0.0235 0.1167 -0.0418 0.0125 0.1273 -0.029 0.0429 0.044 -0.0335 0.0487 0.0249
"864" -0.7753 -0.006 -0.0273 -0.0598 -0.0193 0.0184 -0.04 -0.0077 0.0321 0.0177 -0.0453
"865" -0.1892 -0.0452 -0.0672 0.0774 -0.004 -0.0146 -0.0024 0.0098 4e-04 -0.0314 0.0304
"866" 1.3203 -0.0139 -0.1357 0.1148 0.1147 -0.0955 -0.0081 0.1323 -0.0378 -0.0101 0.003
"867" -0.0876 -0.0422 -0.0814 0.0353 -0.1321 0.0249 0.0068 -0.0641 -0.0013 0.0074 0.0188
"868" -1.6749 -0.2159 0.0064 0.0819 -0.021 -0.041 -0.1208 0.1273 0.0324 -0.1324 -0.1042
"869" 1.814 0.1324 0.0114 -0.0887 0.1405 -0.0254 0.0867 0.0701 -0.0028 0.0017 0.09
"870" 0.4291 0.0623 0.0104 0.0219 0.0079 0.0152 0.0722 0.0656 0.0096 -0.0564 -0.0043
"871" 1.0271 0.0505 0.0556 0.0552 -0.122 0.0751 0.0678 -0.0727 0.0142 -0.0681 0.0755
"872" -1.252 -0.1589 -0.011 0.1504 -0.1169 -0.0089 -0.0349 0.0416 0.0162 -0.1145 -0.0348
"873" -0.5519 -0.0369 0.0737 0.0165 -0.0192 0.013 0.007 0.0645 0.0369 -0.0821 -0.0633
"874" 0.2989 0.0668 -0.0778 0.0277 0.1217 -0.0531 0.0626 0.1123 -0.0322 0.0318 -0.0186
"875" -0.6109 0.0441 0.0501 -0.0305 -0.1754 0.0925 0.0883 -0.1359 0.0048 -0.0569 0.106
"876" 0.3737 0.0801 0.0502 -0.0246 -0.1773 0.1261 0.1191 -0.1565 0.0444 -0.0909 0.0749
"877" 0.9448 0.172 0.0018 -0.0827 0.1202 -0.0035 0.0923 -0.0518 -0.0332 0.1002 0.1037
"878" -0.5971 -0.0118 -0.0268 0.0652 -0.0216 -0.0115 0.0872 0.045 0.0228 -0.0573 0.0038
"879" 1.041 -0.0866 -0.1015 0.05 0.0456 -0.0622 -0.0577 0.0279 -0.0184 0.0132 -0.0286
"880" 0.1776 0.0154 0.0101 -0.009 -0.0075 -0.0087 -0.0329 0.0778 0.0457 0.0321 -0.0288
"881" -0.2357 0.0791 0.0081 -0.062 -0.043 0.0437 0.0495 -0.1057 0.0133 0.0158 0.0816
"882" 2.5381 0.0922 -0.026 0.0027 0.1807 -0.0659 7e-04 0.1863 -0.0344 0.0683 -0.0576
"883" 1.0738 -0.0272 0.042 0.0074 -0.0076 -0.005 0.0585 0.0211 0.025 -0.0206 -0.0169
"884" 0.5838 -0.1353 -0.059 0.1009 -0.0347 -0.042 -0.0882 -0.0182 -0.0034 0.0119 -0.0472
"885" -0.8142 0.0433 -0.0043 -0.1009 -0.0562 0.0469 0.0436 -0.0894 -0.0248 0.0235 0.0337
